rndrng_npi,rndrng_prvdr_type,rndrng_prvdr_state_abrvtn,row_count,total_beneficiaries,total_services,estimated_submitted_charges,estimated_medicare_allowed,estimated_medicare_payment,estimated_standardized_payment,avg_payment_per_service,charge_to_payment_ratio,allowed_to_payment_ratio
1063510840,Urology,CA,96,17865,83497.0,5493649.99999747,1548228.6799902776,1241017.2800005176,1135173.8300038846,14.86301639580485,4.426731270007117,1.2475480438029292
1538328489,Ophthalmology,MO,18,2326,5457.0,3219420.99999379,1603509.6200072388,1240959.4500025292,1265479.480001122,227.4068993957356,2.594299918492283,1.2921531158846251
1376585539,Dermatology,NY,42,7876,14666.0,4834985.0,1593935.1199935733,1240837.6200033606,1077075.8899987387,84.60641074617213,3.8965493325282203,1.2845638255142977
1396783122,Hematology-Oncology,PA,67,3369,89184.0,2812350.610001425,1561853.5600064513,1240791.4100039534,1249077.3500008532,13.912713154870307,2.266578078576853,1.2587559419044294
1417123332,Internal Medicine,CA,4,1455,10778.0,2524950.00000129,1567816.55996543,1240789.980010041,1171129.629999762,115.12246984691419,2.0349535704510258,1.2635632018504392
1184698391,Pathology,GA,6,12496,17705.0,1977447.000000916,1610631.600020779,1240689.4999952551,1244733.279997193,70.07565659391445,1.5938290765001868,1.2981746037400483
1750392908,Hematology-Oncology,TX,45,3786,58139.0,5039026.030017287,1560415.7400102217,1240484.3099942296,1277423.7999929837,21.336526427943888,4.06214410728075,1.257908485773174
1427057462,Neurology,FL,34,5365,78307.0,4477401.80000349,1598940.4499942441,1240359.7400034706,1199428.5099978682,15.839704496449494,3.6097606650720238,1.2890941219921974
1134459514,Interventional Cardiology,TX,24,910,1902.0,3542018.010011168,1557752.790002775,1240125.5400034827,1296845.0400011465,652.0113249229668,2.8561769722130075,1.2561250774646575
1497859730,Ambulance Service Provider,VA,4,4351,15922.2,1763805.6299961007,1580233.4400014384,1240056.930004805,1304817.480003631,77.88226061755317,1.4223585928343356,1.2743233006208152
1124058219,Urology,CA,40,8482,14079.0,4962130.000004507,1602700.1300123602,1240019.449995692,1101239.3999994698,88.07581859476468,4.001654974058469,1.2924798316816146
1750557955,Ophthalmology,ME,25,3295,12954.0,3070637.55996795,1604126.7999913907,1239760.8099974615,1270774.9199975515,95.70486413443427,2.4767983753045373,1.2939002322509898
1245270230,Allergy/ Immunology,AZ,11,574,52400.0,2132649.999999626,1567255.6800065339,1239737.359997339,1260011.1099988502,23.65910992361334,1.7202433909099937,1.2641836332252645
1689698938,Ophthalmology,NY,13,2522,14194.0,6693437.88999873,1584613.349997696,1239502.990000016,1209922.450001532,87.32584120050839,5.400098220012074,1.2784264037940525
1215368634,Ambulance Service Provider,OH,5,4641,79425.2,6130006.229869585,1563481.0399913792,1239469.4500030326,808833.920003727,15.605493596528968,4.945669479675023,1.2614115176356737
1649202573,Cardiology,DE,41,6862,9528.0,3759504.670003462,1606871.6999851505,1239457.4600000773,1219717.5799945502,130.08579554996612,3.033185721439143,1.2964315047852069
1316060619,Interventional Cardiology,AZ,58,8812,13517.0,4026196.88000642,1613658.9600015339,1239392.4500019727,1276308.7899990994,91.6913849228359,3.2485246138138177,1.3019757866033195
1316048796,Ophthalmology,NY,11,1609,15901.0,3422915.0000023097,1576757.4699971601,1238647.96001245,1250113.64000872,77.89748820907177,2.763428440125881,1.2729665901046747
1992812507,Hospitalist,SC,9,2651,20994.0,1919947.7199978202,1566883.139997466,1238615.510005471,1310490.869993395,58.99854768055021,1.5500756324207015,1.265027869698277
1336758952,Clinical Laboratory,TX,135,64724,85865.0,2721443.770000766,1237783.9900055022,1237783.9900055022,1240600.0899983912,14.415466022308301,2.19864192134903,1.0
1417929373,Diagnostic Radiology,CO,86,5601,7091.0,5809790.08999676,1579538.1600096498,1237218.1999963948,1190753.3799979917,174.4772528552242,4.695849196215906,1.276685195880769
1487889655,Opioid Treatment Program,CT,3,344,7553.0,1459337.35998138,1267100.449992548,1237199.170000544,1237199.180019794,163.80235270760545,1.1795492555824607,1.0241685257451238
1396804597,Dermatology,SD,44,4816,14404.0,4230896.99998744,1568823.6800055178,1237089.1700088172,1256225.2199983825,85.8851131636224,3.42004206532443,1.2681573147991718
1164480992,Ambulatory Surgical Center,TX,12,1327,3172.0,1862771.13998168,1567621.969999132,1236444.940006079,1336158.860001279,389.7997919312985,1.506554056481093,1.2678461606154698
1356349708,Cardiology,NY,22,8874,13341.0,3945830.01000792,1588051.8800039547,1236425.4500015145,1098039.5799966366,92.67861854445053,3.1913206008523094,1.284389511718648
1942264619,Ambulatory Surgical Center,MD,22,782,1018.0,16062652.1699948,1553131.12999759,1236383.8699992101,1233180.87000308,1214.5224656180847,12.991638405962917,1.2561884441266469
1447645338,Ambulance Service Provider,TN,2,346,13369.4,13642624.170019753,1551616.2500070697,1236277.3100039172,1032077.6300104384,92.47066510119507,11.035245943304197,1.255071364208855
1184617953,Rheumatology,ME,41,2285,51724.0,2326310.999995686,1566383.240013559,1235916.8499922073,1234573.279992295,23.894456151732413,1.8822552666147032,1.2673856174251816
1932209129,Pathology,WI,11,14686,22127.0,15445691.199963631,1622308.3899972348,1235828.459999872,1296684.449995162,55.85160482667654,12.498248502842564,1.3127294301001962
1225288681,Ambulance Service Provider,AL,6,2600,51751.4,3222074.099982871,1559221.5300090958,1235804.2600022433,1028507.4200050738,23.879629536635594,2.607268969907113,1.2617059031713205
1861032633,Clinical Laboratory,AR,12,8072,36105.0,4045035.7999674375,1235758.73998725,1235758.73998725,1235758.73998725,34.22680348946822,3.273321619403778,1.0
1598754228,Hematology-Oncology,FL,54,2432,73523.0,6556023.540053078,1556989.4199972723,1235708.2800007318,1251546.7299993155,16.807098186971857,5.30547836100054,1.2599975618811508
1710617436,Nurse Practitioner,TX,4,112,1871.0,1950325.0,1551987.4699369401,1235355.18000475,1235138.73000514,660.2646606118385,1.5787564836151018,1.2563087078575836
1497750574,Ophthalmology,OH,24,2673,10133.0,2432831.6999549703,1579171.08999536,1235345.430005521,1250482.620004128,121.91309878668913,1.9693533815429238,1.2783234969253112
1851400881,Ambulance Service Provider,FL,4,4198,21364.0,2186941.04,1552308.7099959282,1235334.490004719,1286773.2800015921,57.82318339284399,1.7703229835278427,1.256589792121807
1255872784,Ambulatory Surgical Center,PA,15,3455,3515.0,4518999.9999787,1450754.11999907,1235163.9899972999,1297893.85999919,351.3980056891323,3.658623499854929,1.1745437300210164
1861487324,Ambulatory Surgical Center,MO,15,906,1341.0,5260854.9999995,1552151.2200031402,1235051.63000336,1378787.11999965,920.9930126796123,4.2596235430134906,1.2567500680104502
1407851777,Family Practice,CA,42,10431,19345.0,3175334.999994583,1506645.0699877366,1234886.8599996683,1185027.179997705,63.834937193056,2.5713570229384706,1.2200672942524802
1871538694,Ambulatory Surgical Center,NM,13,3541,3598.0,3933010.0000289,1479417.20999489,1234854.259996254,1320439.14000367,343.2057420778916,3.1849993375257344,1.198050051671181
1306826250,Hematology-Oncology,IL,69,2927,140477.0,4790950.849968446,1563096.930002679,1234765.959999436,1247491.5200014354,8.789808723132158,3.880047721732331,1.2659054271332462
1861447898,Diagnostic Radiology,WA,63,3543,45306.5,4982622.000001755,1555852.2799852786,1234432.7199971282,1240311.710010177,27.246260911726313,4.036365789148352,1.2603783541875804
1295855948,Ambulatory Surgical Center,ME,17,1093,1664.0,6742728.70001,1563029.72995675,1234391.6099990099,1238535.30999951,741.8218810090203,5.462390253944944,1.2662348944173427
1245340827,Ophthalmology,KS,16,3367,14517.0,3382304.99999975,1607254.5700143764,1234313.1399913207,1270973.469994337,85.02535923340365,2.740232515084084,1.3021449079167042
1659427334,Rheumatology,TX,19,1260,139163.0,4682098.99999975,1570906.7500035476,1234308.660005233,1249329.420003684,8.86951747235424,3.793296726914239,1.272701716276452
1629282470,Opioid Treatment Program,WI,5,316,5804.0,1283445.08999448,1258230.28999403,1234219.850010792,1234219.859994032,212.64987078063268,1.0398836884557134,1.0194539408704437
1013949403,Ambulance Service Provider,NC,7,3536,37207.2,2987828.37000536,1562226.5599920878,1233834.5400081973,1188632.2799999998,33.16117686921341,2.421579452610809,1.2661556386496593
1225299712,Cardiology,NY,22,6863,10860.0,4061708.0100006,1590145.5799835792,1233736.7999985414,1084951.3200007041,113.60375690594303,3.2921997706523807,1.288885587254477
1275562084,Ophthalmology,NY,8,1281,17826.0,1895748.160006556,1566123.629999924,1233656.5100032901,1203868.220004696,69.2054588804718,1.5366904358179085,1.2694973173657125
1003850934,Diagnostic Radiology,FL,44,9899,78804.0,2882125.4599879105,1448707.620001607,1233642.2200000898,1243774.8800069606,15.654563473936474,2.3362733645640796,1.1743336897155656
1124018155,Family Practice,TX,42,5640,18492.0,2240707.980000064,1578906.7699976927,1233568.8400047834,1240767.8000012822,66.70824356504345,1.8164434017248483,1.279950270137798
1437794625,Ambulatory Surgical Center,MT,7,991,1714.0,4279260.9999994,1548117.12002398,1233398.479993918,1326877.5599964762,719.6023803931844,3.469487817125007,1.2551637975357437
1912573965,Ambulance Service Provider,MT,2,318,42723.5,6993860.00014,1549212.7900126926,1233294.9600074824,1022399.909998161,28.866899013598662,5.670873738183093,1.2561575618563245
1326066903,Rheumatology,FL,17,1345,98287.0,3271415.999990145,1565851.8299858768,1233001.0800074285,1233741.6100068027,12.544905023120338,2.6532142210049288,1.2699517099988613
1700400850,Ambulatory Surgical Center,TX,6,560,938.0,8607425.0,1552336.58999399,1232973.0100017502,1267708.05999735,1314.470159916578,6.981032780261574,1.2590191167216114
1043260607,Rheumatology,LA,38,7808,150260.0,2846131.9999980372,1564361.849993054,1232916.0900048993,1252921.1400006057,8.205218221781575,2.3084555575770995,1.2688307522913727
1073081501,Ambulatory Surgical Center,MA,8,886,1902.0,3021390.0,1558114.55999996,1232797.239999083,1198265.810002559,648.1583806514633,2.4508409833901372,1.2638855031838965
1710171335,Dermatology,FL,46,10045,20616.0,1975530.9999976938,1665060.9500073974,1232736.3699990823,1177518.0499976187,59.79512854089456,1.6025575687356126,1.3507031921258532
1467442285,General Practice,PA,39,2423,4178.0,3153890.200000008,1572226.989990417,1232582.0799992697,1161973.2699996312,295.0172522736404,2.558766877417102,1.2755556124841183
1043308034,Radiation Therapy Center,NH,21,1082,4592.0,4684585.990001479,1547323.31999334,1232427.570008347,1200659.519991745,268.3857948624449,3.801104506262994,1.255508524515449
1588682728,Vascular Surgery,FL,14,3558,4722.0,6148595.0,1587348.590027113,1232007.9699947508,1208021.710003403,260.90808343810903,4.990710409143049,1.2884239620900149
1649204355,Ophthalmology,FL,16,3091,14046.0,3414482.3100147,1607736.6200055499,1231972.2299910425,1246108.1900039334,87.7098269963721,2.7715578540593615,1.3050104384392167
1477973113,Ophthalmology,MO,15,1773,7827.0,5646448.999997539,1563289.7299937569,1231954.9800046978,1233567.9500002533,157.39810655483555,4.5833241406078065,1.268950371861637
1679942270,Ambulance Service Provider,OK,2,332,14762.1,12585081.600009844,1546496.0400094292,1231872.810002907,969702.1799972719,83.44834474789542,10.21621834479823,1.2554023657732813
1386059061,Hematology-Oncology,AK,36,1158,37220.0,2975033.2,1549295.1499974853,1231820.499990953,1196967.67998567,33.09566093473812,2.415151558219603,1.2577280131389794
1093352908,Ambulatory Surgical Center,KY,28,2547,3835.0,20366394.710027,1536634.940004658,1231325.089997329,1332072.890000618,321.0756427633192,16.54022554683035,1.2479522690534888
1942402904,Ophthalmology,ID,19,2428,12997.0,2793986.0000009313,1595803.209992018,1231044.5099978289,1251670.159996891,94.71758944355074,2.269605994998393,1.2963001719530292
1841359858,Portable X-Ray Supplier,TX,39,11088,15837.0,1635038.4999906828,1606411.210004751,1230960.7799947436,1244277.7300123498,77.72689145638338,1.3282620588429022,1.3050060051560788
1659538809,Dermatology,FL,25,3132,3838.0,6089902.60000905,1562696.259992307,1230913.109999241,1199248.5200080909,320.7173293379992,4.947467494283821,1.2695422993693442
1952561870,Ophthalmology,TX,9,1823,7305.0,2344490.00003813,1571153.120003493,1230575.119999716,1280623.11000029,168.45655304582013,1.9051986034291601,1.2767632747230055
1356548267,Family Practice,FL,32,3671,12283.0,4315129.339987221,1542331.89998503,1230471.669997083,1209992.510003536,100.17680289807727,3.5068904430749313,1.2534477124440309
1518948801,Hematology-Oncology,FL,50,2672,81460.0,3526429.749994158,1561136.2500138502,1230295.7099945287,1278017.3299918142,15.103065430819159,2.8663269499735478,1.2689113985618894
1205931763,Ambulance Service Provider,CO,4,4073,14202.3,7768782.679883428,1548670.659993727,1230273.3499930324,1231686.640017081,86.62493750963101,6.314680131799511,1.2588020865464555
1831115385,Hematology-Oncology,AZ,55,2490,62267.0,6610555.709984355,1548936.6899944649,1230217.8399963449,1236244.319995531,19.757140058078033,5.373483862015848,1.259075132579013
1013929918,Endocrinology,CA,32,4398,56211.0,1859664.999997628,1547624.390006904,1229799.1100135813,1161982.3399965388,21.878264218988836,1.512169739639095,1.258436745811121
1417932401,Rheumatology,FL,21,1394,116240.0,4006722.01000426,1549616.6700027413,1229605.9200053967,1236829.5200109528,10.578165175545395,3.2585415740245254,1.2602547245347844
1013036516,Internal Medicine,AZ,29,1609,120261.0,3068704.21999561,1558831.1499935945,1229476.4700120734,1232135.7400120895,10.223401352159664,2.4959438385717747,1.2678820522513023
1386604908,Ambulatory Surgical Center,MO,9,1279,2043.0,2510504.999978,1547276.60999866,1229390.95999988,1403631.06999895,601.7576896719922,2.0420721167318856,1.2585716507943177
1730474321,Rheumatology,TN,42,3114,52053.0,2829049.999999998,1553893.5500020655,1229223.2200042857,1252633.3000023654,23.61483910637784,2.301494109418251,1.2641264212342553
1396948808,Rheumatology,VA,10,736,73575.0,3618863.0,1558923.590002372,1228977.0899992057,1227591.9299957147,16.703732110080946,2.9446138821044574,1.2684724578579243
1043690233,Ophthalmology,WI,16,1476,11201.0,7074334.23997851,1570048.079993707,1228975.499998489,1241297.7499980351,109.72015891424773,5.756285816915966,1.2775259392849063
1215900311,Hematology-Oncology,IN,59,4641,129280.0,4363638.9999986,1541159.0300072045,1228835.7799987053,1253226.2699985406,9.50522725865335,3.551035110650178,1.2541619108851374
1639405178,Radiation Oncology,CA,27,1292,4779.0,5389665.07000182,1546992.030011951,1228786.159995455,1104939.45999586,257.1220255274022,4.386170063977409,1.2589595166157086
1578147484,Ambulatory Surgical Center,AZ,8,393,408.0,3111005.5000314,1543377.80000884,1228575.12000026,1244652.00000162,3011.213529412402,2.532206170698575,1.2562339696481184
1427007368,Ambulance Service Provider,KY,7,3034,39571.5,2778673.9000040223,1549256.3700084665,1228540.7000081094,1091704.109997173,31.046098833961548,2.2617678844385707,1.2610541677603682
1285830554,Hematology-Oncology,ME,58,2328,72649.0,3153192.199998433,1539954.560004848,1228317.6700040097,1244004.2300039297,16.907564729094823,2.5670820155083653,1.253710337000868
1013173590,Hematology-Oncology,MS,41,3159,179763.0,4271762.649987938,1550323.3599986685,1228122.4999995243,1273663.2300066222,6.831898110287013,3.478287100830408,1.2623523793426705
1861482903,Ambulance Service Provider,AK,5,3355,33711.9,2636327.99999928,1542793.2099927035,1228030.1900013085,809198.1199972865,36.42720196729666,2.146794127265284,1.2563153760829444
1568469013,Radiation Oncology,FL,19,1353,5004.0,8177350.730000179,1547249.769997873,1228015.760001603,1219841.92999657,245.40682653908934,6.6589949382974565,1.2599592125722012
1144223009,Clinical Laboratory,MN,11,14366,25165.0,3394149.9999173717,1634025.559989159,1227981.350006232,1224733.669993747,48.79719252955422,2.7640077757696777,1.3306599159513834
1083241129,Nurse Practitioner,TX,19,1651,91988.0,6422259.790005885,1540370.1499889856,1227331.7299939606,1233007.8700138903,13.342302582879947,5.232700852635405,1.2550560800677462
1003013384,Dermatology,AR,40,7417,14326.0,2330785.9900039276,1584865.219991822,1227150.1899971713,1384298.0200017283,85.65895504657065,1.8993485956346552,1.2915006108547116
1710979869,General Surgery,MI,3,5575,103365.0,1264369.090017732,1230253.4500145041,1226910.330014504,1226649.5300145021,11.869688289213022,1.0305309679826278,1.0027248283091403
1982801585,Vascular Surgery,MS,30,1278,14435.0,9739818.99997453,1540709.7600003819,1226905.9799992456,1414452.3800001915,84.99521856593319,7.938521091877406,1.255768400445264
1396189858,Pain Management,FL,59,6421,48029.0,4757440.16996193,1578724.4700029956,1226845.899994042,1192310.1699956404,25.54385683637057,3.877781366009402,1.2868156220847804
1467603365,Rheumatology,CA,11,870,48287.0,2609091.4000019897,1564524.4100005475,1226604.639999684,1195527.5400027565,25.402378279861743,2.127084241261848,1.275492003683396
1619976479,Rheumatology,NC,31,2401,111734.0,3466666.000001464,1551068.14000029,1226422.3199902952,1242957.260001522,10.976267921942249,2.8266494693515494,1.2647096474993733
1962841544,Podiatry,MI,24,1062,3012.0,2363591.2000492928,1549123.4299967152,1226043.9800040429,1224904.8200044278,407.0531142111696,1.9278192614603424,1.263513752574852
1952363368,Ambulatory Surgical Center,CA,17,318,344.0,6278054.2699923,1540693.52999746,1225956.79998918,1109339.78999066,3563.8279069452906,5.120942491650366,1.2567274230307772
1346276375,Neurology,CA,17,1085,213488.0,3090708.8699716004,1559439.470010501,1225783.1300062146,1213412.9200036603,5.741695692527049,2.5214157335938623,1.2721985087220078
1558380444,Family Practice,FL,72,14600,30761.0,3567378.100004643,1551266.7300006782,1225656.9700045085,1244499.5599962026,39.84450993155322,2.91058443537552,1.2656614109533209
1992771257,Rheumatology,IN,22,1555,98719.0,5812319.000000139,1552698.3600090558,1225473.349994743,1234232.4299936679,12.413753684647768,4.7429175020616094,1.2670192787266377
1700887155,Ambulatory Surgical Center,TX,27,1645,3936.0,7579397.13001936,1546477.920000822,1224815.710003448,1320059.6299982779,311.18285315128253,6.188193920208636,1.26262090481879
1750388849,Radiation Oncology,FL,24,1961,7332.0,3101050.54000204,1538595.059998149,1224716.839994542,1212384.350006382,167.03721221965932,2.532055115708101,1.2562863592248847
1922018357,Ophthalmology,NY,29,4529,7991.0,4033695.99999951,1588757.400001583,1224681.2699960626,1138121.6399979563,153.2575735197175,3.29367003384683,1.2972823533152351
1417906280,Dermatology,AZ,29,8952,18082.0,5478685.340032188,1647776.5699926766,1224417.0600050443,1266325.400002961,67.71469195913308,4.4745254856295595,1.345764138557403
1598727190,Radiation Oncology,KS,36,2299,16870.0,4848711.20998979,1546981.9100130873,1224373.389988991,1285582.5599946459,72.57696443325376,3.96015729322032,1.2634886731955168
1114965803,Ambulatory Surgical Center,NJ,14,3313,3371.0,11751232.530045299,1467211.3499948,1224257.12999999,1174805.9800033201,363.17328092553845,9.598663746434864,1.1984503206404131
1356412894,Ambulatory Surgical Center,IL,23,835,937.0,9414219.0,1536021.69000575,1224172.83999904,1258025.86999915,1306.4811526137032,7.690269455747265,1.2547425002558907
1033189584,Hematology-Oncology,FL,41,2477,98989.0,4361721.649999992,1541821.1900041318,1223808.8099972242,1212613.65999474,12.363078826912327,3.564054788925637,1.2598546255012077
1851396014,Ambulatory Surgical Center,MA,16,1623,1853.0,10266495.999953799,1503325.50999173,1223624.44999761,1185850.31999942,660.3477873705397,8.390234438331019,1.2285840725025283
1174017941,Ambulance Service Provider,ME,6,3890,41478.0,4153083.939989702,1555474.7499993492,1223610.8199946103,1125608.5500042997,29.500236751883172,3.3941216211278644,1.2712168972208016
1538122569,Ambulatory Surgical Center,TN,23,710,753.0,13351408.9999881,1537110.08999741,1223579.26999829,1324056.55999374,1624.9392695860427,10.911764629689058,1.256240709275467
1669666244,Ambulance Service Provider,NY,5,2978,20526.5,3498506.25,1549347.1600176352,1223303.8200103582,1321352.920014062,59.59631793098474,2.8598833689331378,1.2665268714721387
1679784664,Otolaryngology,CA,27,4321,22545.0,5002685.99998808,1536934.3900012337,1223148.7299954006,1008138.3699962076,54.253658460652055,4.090006290573421,1.2565392517776746
1780847400,Vascular Surgery,MD,47,3315,3835.0,3187346.00000132,1544995.26999471,1223048.6200010115,1107032.3399988168,318.9175019559352,2.606066470193707,1.2632329121907127
1265511463,Ambulatory Surgical Center,TX,6,1232,2035.0,1725284.38000888,1537898.43000434,1222882.349997954,1361621.970000054,600.9249877139823,1.410834312893441,1.2576012974648894
1194474106,Clinical Laboratory,TX,1,4574,103980.0,1247760.0,1222804.8,1222804.8,1222804.8,11.76,1.0204081632653061,1.0
1659365211,Rheumatology,CO,28,1337,91787.0,2877766.08000012,1549232.1299951668,1222750.2599975814,1217503.7599891739,13.321606109771333,2.3535190906488235,1.267006175078001
1174197990,Ambulatory Surgical Center,KS,10,1096,1726.0,4901300.00000042,1546237.52000857,1222579.410004249,1274121.8299984802,708.3310602573865,4.008982942043319,1.2647338138985966
1811304009,Dermatology,AR,26,2348,5957.0,2108550.719989111,1553701.93999333,1222468.649998778,1268554.3699987212,205.21548598267216,1.7248300968627857,1.270954424880248
1821759705,Ambulatory Surgical Center,UT,10,769,1399.0,4654960.4399999995,1537135.3300007998,1222454.48999843,1261309.48000237,873.8059256600643,3.807880357170579,1.2574172229534484
1932373479,Cardiology,FL,51,10281,15065.0,1685836.4400042407,1577872.129998509,1222291.2000053623,1219281.5999935374,81.13449717924742,1.3792428841808277,1.2909134337149666
1609214063,Hematology-Oncology,IL,84,4914,219520.0,7314913.000000002,1532147.2500030808,1222277.249993634,1235166.3199958703,5.567953944941846,5.984659372526242,1.2535185859108977
1437119047,Rheumatology,MD,56,6564,58435.0,3093664.4399993103,1526265.4299865807,1222186.4699978153,1219924.8799915144,20.91531564982999,2.531254040150551,1.2487991541825112
1942368444,Cardiology,CA,33,4528,13605.0,2501399.9999991283,1551590.4399838313,1221939.660000259,1060764.61000589,89.81548401324947,2.047073257282277,1.269776643458403
1427016534,Ophthalmology,GA,21,3031,25841.0,3690199.040028123,1578538.600013302,1221883.290005896,1249906.64000199,47.28467512889966,3.0200912560235738,1.2918898334436548
1316986425,Hematology-Oncology,NC,57,6113,94508.0,2876976.2800021316,1543655.0399872945,1221847.5099978535,1231728.5200026326,12.928508803464824,2.3546115668780843,1.2633778170812873
1689791717,Portable X-Ray Supplier,NY,42,21635,47408.0,4750055.780022906,1535199.5200075174,1221812.0400019987,1152787.7799981094,25.77227556534759,3.8877140055152313,1.256494018511232
1972543486,Cardiology,FL,46,6966,17545.0,2597395.509999929,1608014.0799765256,1221799.9899968382,1197990.509996333,69.63807295507769,2.125876191901631,1.3161025479961634
1184601098,Ambulatory Surgical Center,IN,38,1581,1840.0,15913094.4999353,1501473.60000542,1221793.24999739,1238789.0900025,664.0180706507554,13.024375850799055,1.228909719388798
1750365300,Hematology-Oncology,CO,65,4384,77246.0,5457933.000052365,1523442.8699932927,1221682.4600103083,1220738.740011487,15.815478600967149,4.4675545231338685,1.2470039636817232
1871720540,Ambulatory Surgical Center,IN,30,1352,3461.0,11986022.159957299,1526186.45000031,1221508.85000077,1249964.05999781,352.93523548129735,9.812472631655304,1.2494272554794408
1891778346,Clinical Laboratory,WI,234,62746,111121.0,8330261.600020293,1231359.0700028616,1221387.5000030252,1225952.939995375,10.99150925570347,6.820326554840016,1.0081641330043183
1558951236,Nurse Practitioner,CA,6,332,2775.0,1700965.0,1534517.849997825,1221304.929999467,1212349.899999193,440.1098846844926,1.3927439071262426,1.256457590815174
1801890173,Ambulatory Surgical Center,TN,9,1236,2131.0,7504017.0,1538898.85000009,1221154.640004816,1350261.57999464,573.0430032871028,6.145017800505926,1.2601998138368624
1669890588,Diagnostic Radiology,CA,87,4064,22106.0,5681346.359999875,1558226.8800006034,1220956.3499857008,1192693.9599970256,55.23189857892431,4.653193670737215,1.2762347155316836
1083661086,Orthopedic Surgery,IL,28,7942,45589.0,8242106.189987286,1588784.630000153,1220584.8999923286,1179856.5500062373,26.773671280184445,6.752587378427414,1.3016584344195463
1316152911,Cardiology,FL,25,1952,3429.0,1734917.909996128,1527179.610010419,1220345.810014936,1264660.95000197,355.88970837414286,1.4216608896906806,1.2514318461844252
1457662280,Diagnostic Radiology,FL,99,8423,126587.0,3391839.909993157,1567180.589982334,1219745.400014604,1230331.4399839456,9.635629251144303,2.780776963743865,1.2848423859303508
1720083330,Ophthalmology,PA,16,1737,25347.0,2746950.00000192,1548453.810003496,1219650.769998091,1228970.669990113,48.11815086590488,2.2522430744714073,1.2695878591589949
1326527680,Ambulatory Surgical Center,FL,28,847,1021.0,14953580.9399959,1534202.350002289,1219487.059999744,1306950.51000455,1194.4045641525406,12.262189104326405,1.2580718568695688
1376574814,Ambulatory Surgical Center,MI,14,3457,3622.0,6042900.0,1452861.09999591,1219401.84000172,1288463.72000389,336.6653340700497,4.95562644057637,1.1914539180897583
1487831673,Radiation Oncology,PA,35,2522,8829.0,4772707.57000087,1541699.4700063874,1219313.6899950828,1312525.7300055088,138.10326084438586,3.914257347524834,1.2643993770074087
1417912098,Ambulatory Surgical Center,TX,20,1048,1466.0,18606996.98018286,1529832.6000156603,1219226.37999686,1260775.4799960097,831.6687448818963,15.26131429360213,1.2547568073614026
1184822850,Pulmonary Disease,NJ,37,5711,18527.0,1734003.089996933,1572475.350014412,1218987.239997502,1130897.360000247,65.79517676890495,1.4224948654921823,1.2899850781191398
1669479325,Ophthalmology,FL,21,4056,17115.0,2770152.99999394,1582881.250008639,1218964.320005384,1236034.4100101362,71.22198773037593,2.272546418734967,1.2985460066637944
1629075767,Neurology,NY,28,6732,27005.0,7800810.219988765,1560774.6000013766,1218712.6000062297,1042307.0600038943,45.12914645459099,6.400861220232637,1.2806748695249384
1669585964,Ambulatory Surgical Center,NV,14,1353,1473.0,8931182.7599881,1509577.18001402,1218665.28000472,1171921.3400052001,827.3355600846708,7.3286594001869885,1.23871353749257
1588765739,Ambulatory Surgical Center,WA,11,2910,2933.0,3163599.0000016,1448398.35999324,1217935.4900092,1124066.14000032,415.252468465462,2.597509495332715,1.1892242010143732
1053598896,Rheumatology,FL,39,3239,91915.0,2674512.52000002,1534477.3499951002,1217913.6199994942,1232140.059996374,13.250433770325781,2.195978824837455,1.2599229738441857
1225070527,Ambulatory Surgical Center,MO,13,1258,108964.0,5087524.99999232,1530605.0799942901,1217853.980008764,1268355.470007994,11.176663668815058,4.177450731782893,1.2568050892137952
1841209426,Medical Oncology,FL,54,3959,164162.0,4415579.0,1533399.6299949456,1217622.0699948543,1210862.2899977912,7.417198072604222,3.626395339580746,1.2593395502443758
1073764718,Cardiology,FL,37,7777,12418.0,2228778.0899991123,1570727.470004045,1217465.3099941798,1199078.1899961738,98.04036962426959,1.8306707153814241,1.2901619923869156
1952027948,Nurse Practitioner,SC,23,832,60062.0,5760980.510016947,1527845.1099990697,1217438.0699961416,1222495.0999980047,20.26968915447607,4.732052210290422,1.2549674169495224
1255744579,Ophthalmology,MN,15,1977,5293.0,4105385.00000323,1566914.4099920779,1217330.8100019326,1219022.7600020277,229.9888173062408,3.3724481186808313,1.2871722272350852
1982893103,Rheumatology,OH,51,3291,75315.0,3425690.79999999,1540135.23999547,1217186.0500004613,1234744.7900116157,16.161269999342245,2.8144348187351405,1.2653244259535232
1215948690,Hematology-Oncology,CA,9,275,30715.0,5401207.83996136,1530316.689989132,1216708.67000583,1209987.5500047668,39.61284942229627,4.439195653907422,1.2577511180074021
1740256635,Diagnostic Radiology,TX,93,7777,49827.0,4733265.589992349,1519734.160009583,1216708.2200028284,1238264.599999084,24.41865293922629,3.8902224150185702,1.2490539103993643
1184627317,Rheumatology,SC,20,2392,73628.0,3621548.99999987,1552987.2499934577,1216601.419987494,1229413.7100222916,16.52362443618588,2.9767752531779044,1.2764963318959646
1740794973,Ambulatory Surgical Center,KS,12,1083,1623.0,10219534.9999733,1542336.93995144,1216595.629994706,1275545.63000426,749.5968145377117,8.400108259486162,1.267748216355299
1972568830,Ambulatory Surgical Center,AL,19,1537,4796.0,9246464.60005267,1541337.800001176,1216558.58999694,1447235.579998512,253.6610904914387,7.6005090721326685,1.266965531027201
